Id,Price
12499,213650.76495323717
12249,129057.62608115429
14641,155941.92127443408
1919,162211.69320817778
7848,200960.01378229356
10749,181052.21990263654
15554,180709.6467551208
15834,201898.06310808082
1355,174913.35997163525
15451,170024.51560813692
12401,211573.96706021667
10290,169874.3534409443
9462,122650.95514500148
3103,248117.4604668769
3420,152187.0719382083
12262,250447.86480266997
5032,130815.3272661015
8949,326154.6542919481
15567,226040.8140114371
16389,158478.35124041274
7809,92993.6675846653
8990,171450.54187874118
16089,262950.49949036055
12743,111480.90584302419
5132,128414.82530547796
1619,275185.7254630701
2428,88531.49181549267
16741,156284.33503137418
13193,227845.23931000294
12588,486977.98741181026
5067,174595.10028185422
14685,128514.63421430963
2292,158710.9439258605
5746,129218.17290460152
12578,172124.36800904956
14834,169554.1960316904
2147,167316.58122230347
8222,129160.23559991764
10419,259817.67372461283
11492,213864.6896037694
3006,209985.4989310038
8761,189322.95482143277
15371,302688.95383720193
16367,166600.5906804475
6317,270483.76746049547
10878,301329.8403590554
3895,156366.05674680497
8041,178565.8886090226
13428,439035.6326335746
14669,153997.09787366493
1006,179504.84374674282
12271,179506.28645722658
3764,367473.84767322935
7675,196752.68682267133
11709,270999.7152622582
8629,151011.9424084919
1105,287686.5422401569
6096,187589.19664632936
11727,210108.99970782938
5157,179905.9967549608
3679,130446.6715070148
1755,147699.97359509495
7391,197705.84859501195
7425,106556.41111188542
6882,377275.42210868234
10752,351401.1617110475
7472,223430.42800560582
14320,109373.13975660622
9596,160293.76036253446
5317,204909.02995524113
7378,89859.05412323544
16154,180699.65529102253
3464,197797.0878660174
4197,237749.49571283074
9477,116586.67188917751
12705,198012.92338693613
16426,216985.17285297124
1481,72320.80052268597
9946,256096.64473876223
12025,220049.1905004825
5341,239428.46135351717
9923,311042.86451514834
7953,238676.60173834907
11066,251455.80595729264
5037,178389.2701852546
2509,179130.16922540718
4937,319768.6827308796
12089,394829.3026958579
4964,184476.0835660216
16500,271560.5760556948
4625,152468.47883902874
2363,404623.83320170426
8148,195226.69619670528
3804,188942.484298818
4584,159246.742552531
10694,110274.78276888127
2691,168904.53270215163
2983,219169.88402962007
13563,379811.88515208237
10747,214041.4019829538
1721,215084.27774675644
2789,251993.9438732811
7214,260611.47027260368
8659,228755.6226870842
5107,282927.01159698225
3843,220661.67951411882
14610,397098.6793173474
15505,172962.78251183205
5060,260143.27542529252
16055,237267.68296047667
14963,198323.01430348642
4118,143776.95631471393
1672,180212.70997398082
3209,193779.71267753854
16515,137498.32863460088
973,172758.50364137517
12529,179309.76493750713
5896,125816.45363336138
5450,280218.6289402252
3249,188966.37067239202
8911,180388.31494203402
5898,235435.59507028692
1024,179876.22122348144
4766,198115.0260137977
15804,187783.4560974307
14303,193494.15067872117
10707,180677.0249101787
6605,211749.7353490044
1138,414541.0782333021
14088,440563.84254861297
9154,182531.85448316514
8190,203552.62549241152
398,248276.84967129715
13302,241342.76667294992
9696,158531.23624569003
16786,118361.49210780206
16230,189707.24996420604
6552,186810.0959157019
923,227882.78691796062
9602,277065.395418498
5857,265460.84483490424
8120,185224.55627629298
7134,178845.6361032196
11726,175738.21611736398
8069,119020.46696628991
12420,177063.39098194873
8604,200935.9871428756
4854,270837.9082264842
12212,186060.39678872167
12099,356595.2498170535
3882,401839.7410334161
6995,324327.09997983364
10172,201086.16012086484
11672,327921.00865762815
12897,273024.9336666458
16097,181387.69886406194
6779,249439.3517010994
11199,198257.70191373228
10816,421538.4952329183
143,404448.1005028578
5399,252888.09976435517
3286,156510.84688170603
13706,218213.59065804223
1935,397078.76125774084
16000,170532.82113957516
2860,190996.62681282312
11407,203142.4819373512
16378,273876.58085764217
12278,188384.59416993937
3842,188645.82518186295
2692,332102.64145428425
7699,190780.50779244665
6825,280711.8593538934
7268,247200.03517049464
1477,356042.5300953497
9887,181553.50688671318
9436,181026.98225476086
3179,273892.5253043667
1350,457175.0715513774
10643,196811.2756619725
5793,263081.6222197405
11494,367350.34787680703
4206,193833.55623843294
12419,234264.6286931253
8530,239919.5690824349
5985,154491.85886454745
8908,198534.4689207526
256,129037.67815472433
7234,191749.8668614608
5648,210713.1292890194
3014,203568.69406507607
2184,189487.4946150551
9189,275184.19557549094
14884,188129.6021915922
10333,172170.02030542694
15896,143646.78010706918
13269,154953.2706791818
8603,218283.31592206864
15087,189363.8914648468
4344,180930.0033491835
7981,72420.48897342113
10908,229455.42815696177
6190,178956.16322624078
11742,212497.60472383007
9224,149758.42973080845
14667,208394.9266168565
458,169741.5825638098
2464,333983.51211457484
12320,248222.57003764488
278,198125.77529503737
2912,216438.80096374857
6698,209438.41336674942
4510,138272.64435206857
4183,187337.7086348791
5551,214751.25559050002
12187,172432.6336781232
7948,213012.31273806441
10808,192553.82136440085
12432,184087.91591966595
5356,180665.8323981428
8984,479890.757611149
9203,180662.71747256938
15412,90033.47631853896
12041,129200.42192001622
7644,269660.2611143517
7071,191800.147710803
10685,187507.38983439165
6763,255518.78979149877
940,134530.95100981626
14959,209105.39817197373
1338,158031.6719101266
5351,126789.29157229706
6524,181106.21230184293
12516,156651.01561027384
3288,271181.9331534096
3146,234678.05964449453
3954,176469.86629537985
11955,173714.39166897305
1211,206515.58177105692
15668,206268.50734965072
1320,88161.80118384433
9108,167657.6835060397
16482,245673.6394700057
5017,144628.71970116737
8290,213366.54027944122
4304,402715.2285386404
1930,227441.88867445267
12530,179189.77479463207
11295,342933.4649812142
3002,154721.22300964326
15483,169817.8277455036
11525,200461.93265129736
13978,125741.69412651852
4885,177958.91368089602
8325,172485.1271471984
3630,131636.40369000548
9165,180065.56023372675
13945,242615.566718324
10663,189082.0103161927
14803,179643.58665522965
7621,169336.75966072315
8205,245598.42641754157
10387,216006.592100708
5457,151390.81132339934
10234,331739.5076010501
6251,172997.42423040498
701,244422.1737182689
7930,176469.21932120647
15028,140841.96094462488
12172,77233.59341294451
5805,192829.0612353914
7411,285450.9827520369
14806,188676.6390823085
7890,162212.22772389
10440,150700.53468031465
14926,172688.43856936225
5381,155660.2967473109
3800,349023.7680914815
10511,228982.5373440893
9324,257065.70154583163
3313,212279.841053379
7351,156785.97163171982
8459,194785.82709734456
9957,136198.31519937408
12024,202032.215327946
4380,226594.88077313043
5042,139945.34875045015
13289,150771.1189596878
13407,406014.8593411825
13258,151309.72346946242
15993,246052.99031276314
12525,201862.5124555162
4062,245558.87132693897
12065,229676.83793964912
8227,183097.51029811837
11333,167837.45087118354
2867,135280.6447295355
3319,244097.67780278475
3523,311618.8503386503
7055,211803.54505979415
14930,177288.38055396712
3444,137368.50309524674
2940,326769.9503052003
6935,390513.9863076505
16116,380599.91409348504
13370,243755.72799117968
6103,235143.43752185573
7446,173910.8786457041
1859,180679.38314897325
4079,181552.06593009384
3228,176597.84509863117
9665,159791.70347872298
15957,347909.1254533559
11533,181966.82574560828
2314,128397.04209763916
4096,209971.0148829949
13437,188947.61844934645
5980,212694.38483746335
2008,182765.95414375927
6754,193556.11379577016
4129,155955.12116129603
14557,279020.2798793711
7096,290718.2441183899
14297,250770.86935085792
3967,233948.57396095584
16485,127286.03096676081
13075,321977.8716979083
14289,195839.67404574523
10988,163145.55347344617
3230,152198.01618100033
13250,177167.14154556626
2559,178784.84728039725
7739,328954.812847568
7213,173341.27881556377
6639,206398.71470108686
3164,275993.60757152695
15207,157617.89303629458
5113,186852.88017126638
3929,151643.62238709623
14493,266055.6611393197
11110,182381.29664326095
2033,209367.10725007657
16057,211217.30408066764
16709,237791.79005201417
14313,157250.09907098304
1028,287704.4249593725
7187,113121.14237530115
3738,323871.59403723653
9869,324528.7000172106
12644,196383.19433925333
3686,125294.16738028666
9196,250604.40235882133
12326,206420.41674063978
4936,198610.8320347341
13314,199870.6837492313
9857,334749.36259538017
519,178484.83649179546
8410,170893.88740398746
1720,190072.8567382552
10341,225763.8109560639
14415,195197.67448129674
10613,287930.93765969505
8027,216361.27348704168
15539,267401.4403138955
7431,262986.03616903827
1370,151053.1011421824
12708,150737.10939051028
2250,208529.20421792954
14758,149783.0349374205
8525,363122.77334876335
1538,294632.0564928701
1142,156212.3041052249
1152,224739.67438299244
9802,180675.84519195583
3331,313320.8937457343
15203,183770.8690144809
4247,174330.9485545644
1976,429035.22566023184
2346,203806.10292915106
10078,245563.96388166025
1938,208196.81954434759
7819,176292.46994410935
2168,231741.66291970754
15634,232418.85977651508
8465,251582.94028174257
9313,159512.97286376302
6539,139869.3378660441
6325,103491.20208266127
13442,282187.8979036619
9967,192371.72699557836
7893,240238.84092796445
2861,186731.4024698547
11031,321271.5221273687
15073,143698.2028137417
13837,160329.86305845875
2524,242800.94041698918
8617,205428.18712339472
13513,197384.0419569688
3081,254026.98744975115
10675,387904.62919024733
1907,88515.6059009878
4872,249282.47471400024
16274,413379.69938716956
11837,234714.8190756165
16577,217733.90237743655
5231,318271.08396389714
11315,216658.83696657972
273,216346.51097222528
8363,241137.33766800739
4255,223210.5765620196
16330,258527.41595137463
11528,178492.7931805057
14799,274733.279265103
1611,243505.82545957313
9234,188334.40844763065
1633,117688.86623689701
6791,223826.1158191537
11567,352725.5867732972
3070,220553.57706490462
12094,228182.15718946676
14335,320034.61697499716
137,161598.95689934975
7182,168498.16514255185
11718,188449.95736723297
5194,111945.16648919895
97,348105.5696959076
5118,436140.87532776553
13920,299552.9040867501
9952,196654.88068303122
15337,211046.99435126502
10243,214179.5821234369
4048,393481.91092491784
171,167486.65971169432
11378,165691.38334656012
14190,172917.72370605808
15265,132814.6198860874
2740,129225.22348381908
5573,317882.9602185832
4481,237901.99721846855
2631,157883.4438649275
4984,245853.79029132804
16466,181019.83073012953
16716,128974.9354588707
15325,184815.5345718695
10115,189469.03044221704
117,490990.9975870223
5476,112787.66346256567
11757,180149.68466765276
12359,127429.6081601055
15546,185650.56063379697
8133,156341.86209566265
9018,362646.28768053843
2075,177207.62254645524
11170,323449.05134845455
15733,197851.39884990116
9280,150148.76422386777
10734,321375.89749386936
14071,164293.5931215135
7373,253533.9793388144
14736,190208.88819957015
3458,128364.0398028761
6183,175745.42255835093
7825,213410.53132117298
16775,182820.34906366118
5717,178549.6792460872
12397,135620.5349083913
8189,478635.5729225607
4423,206426.03582411286
3994,133565.97054184237
10342,181452.32985717445
10051,191430.76639798674
9453,150403.7516608079
12593,464612.1802059097
1274,92898.30962130339
6933,338984.3392482206
1761,151087.679604714
7157,329640.36846865213
15169,150040.50367234743
6792,382893.7485452267
13830,170987.35386071404
7240,190962.6709084037
3051,270392.0611691377
6550,117828.31153430499
4603,182845.62880918605
5729,165946.39065316058
13473,328566.27485979383
15104,150795.75674441573
6599,376594.87382462417
2216,326535.3577189356
8721,294961.7983423048
3645,188480.25007372265
8664,209594.8964839922
11001,194159.9163987922
753,161543.65623423635
8129,225711.38515359428
15235,174188.69752638976
3359,201218.02190099887
10424,214696.5666852903
10226,224919.35506781156
9252,200513.6998647031
3008,248725.1228795947
5849,190540.69171443078
8494,174993.95001631597
6764,260541.03273263405
12445,317334.8905156036
11716,185722.38967785783
4508,123885.32571607741
5669,200583.54940279532
11427,115255.2755664932
11065,181140.97284052853
8910,210870.08204870787
16401,120963.48556464606
11913,151635.45597383933
6221,200709.07914717097
10839,190642.84475444647
2809,218973.38184721355
13311,180589.4723751703
6866,188681.53970521037
6019,177025.3260210631
3024,160805.07499628112
1391,215836.65006570346
15904,217311.3689523764
15858,293400.47039913526
9911,237561.94244682736
16579,202506.58882730544
4394,264870.52153435623
1468,452846.0299156881
12965,152271.77506859318
2249,201333.4286109579
14384,158015.7410790125
13040,130082.73426815224
8872,150155.6677647853
12864,244805.299765569
15712,168725.3611967579
14049,168142.79800707055
1840,100732.61037967217
12019,172261.48757456362
8948,171274.63362018828
15154,236043.7719500509
6943,150920.9159987562
12564,374570.124160679
12766,162759.69776839027
7255,230417.50288091158
7962,151754.10947011109
709,152422.282650686
4634,143951.30463869098
889,225895.8028916385
4774,126015.55939316498
13890,171971.251850968
15431,144836.20586534424
8726,348995.954450814
10373,140091.99278000573
6413,190459.80145083478
9761,140283.94747373558
15864,160919.99445186064
6147,139327.73402555994
3384,292438.6911264007
320,238652.26278831987
8006,174208.49917259932
14395,188025.3429274655
14976,111037.91066818134
12185,218165.2777825582
4779,126996.90024652852
8551,159698.5095074498
9025,307183.1111290532
10616,220742.50182048755
7475,108368.98820373452
6341,322336.676479482
14163,149878.68087912176
2211,194741.6412842817
10532,308271.73114908696
14338,134593.74309273416
831,178225.72568883887
3382,171355.40472149177
9209,282384.37612747203
7188,227451.81872609456
7197,212367.14155165528
11270,168780.6433926127
15918,105915.14419573014
6937,434598.86319197115
6178,190974.5887961735
10668,119984.42373458955
1413,277558.81172775116
6884,339473.23659808387
8266,189432.82076226998
14019,189199.47771042108
16764,148590.46083818568
15306,186979.25160737525
3740,221097.1527709072
5298,181790.82687925056
8319,180219.47554394274
4229,187683.71767595116
13429,194306.24344815264
1753,410177.5569699738
860,233444.93080234563
14219,155008.28108377097
12113,193152.88590923755
11309,134953.4170942544
9930,195150.6692066462
10570,189972.2509361211
2839,178008.8757833249
6699,123966.02429953715
16647,118838.91292959335
5325,245679.15355066233
13733,156020.7220483687
7818,299589.0819038033
12505,226534.70106229634
9489,181815.44530363756
10106,188018.8015036059
7864,192049.70391212535
5134,238181.89627124727
11859,155431.77002832948
7440,404994.0010161073
1525,325619.1396608305
7339,180697.5182686604
8,317871.8853051401
3248,116789.34145897068
8995,242116.4747387596
15178,74095.93622137095
8594,162793.80767578082
15770,245730.17728702925
15859,331375.3127137149
1735,327087.340693114
11410,474124.7009639819
16397,165188.6696595174
3572,143887.281866917
5501,115517.33385074354
969,181185.7158964926
6977,407810.85792830563
1233,164383.24304083598
4258,166364.44776975497
90,401093.87502505386
16650,209275.3770973065
197,118045.24129055103
12514,274304.8617894064
4367,189490.74405321552
3199,193814.66323950927
5600,189281.89342564036
11641,181775.59790422098
14609,123496.07368546796
12775,177701.47458959586
14240,179569.71679110226
7933,190153.04677091513
6945,342647.7749394079
14006,201758.1620126386
6320,269058.63636420097
12061,185495.77725294814
16369,212481.7922287117
16354,328384.25803291507
3970,312796.0905033922
1048,216785.0765674135
3639,214236.4878335063
14448,241308.80378388806
2812,414485.3820416474
3932,151489.4901348136
14875,330040.02441752306
8883,114407.71887870513
7622,270736.2423713295
7252,130698.95711249739
9751,176311.87017984316
2378,196147.75645658872
6816,246416.2128113381
15358,194254.71182969928
7843,154229.27522813296
10448,428943.0136422006
7840,318812.9199545546
8880,227760.57281962925
12551,356388.76067628514
15470,199145.00828475345
16207,213437.27753452433
12123,130663.48359329841
15247,375826.0727378322
7481,202786.24628524252
16171,330570.95727547316
7461,328961.80380892684
902,234182.23246637397
13094,168262.2135229614
11584,234326.14338703165
4462,228879.8566842589
15576,147710.30107766727
16606,256846.20285214984
5427,302463.7668288495
7725,165900.75991889165
5409,180820.4743550779
12579,128735.41694923394
12013,245484.08950881843
11321,201483.13606651028
9932,147148.69544496117
591,155870.52466819092
10357,207539.80683830864
3336,254508.65278557665
13,180856.20198549272
4809,207617.78754425823
7555,190975.09145560398
15172,382007.8105748794
6989,167198.6583439168
4707,177882.62984403444
2046,242875.76842190404
6495,106901.56133733719
3873,181899.02088426385
7061,215106.65627614906
12112,217602.80341450305
8917,330861.2066225781
7735,173027.3376483703
16442,214179.5821234369
4244,159196.67727930233
3747,263755.0614999347
11086,180078.51901846996
10080,201550.46913999537
15057,240480.54867928103
1331,198187.48810203938
8891,164443.21679459148
13411,220870.7289440106
16730,232276.3322715741
2267,199991.7079359437
3022,190972.48222040228
11190,214306.97025714527
11857,189879.62656953358
9318,179392.14436607345
16512,183038.35566162813
2053,224523.42074367966
13707,137549.9635818264
12143,152825.8537427697
14080,158415.27798105063
6130,178602.79289792952
7936,87708.90808689836
10101,187744.43717182786
5663,197287.13977496297
14811,124095.93876433444
1366,201114.61174573711
908,203797.75790592763
2953,125491.65804864539
14629,144377.6490735865
15096,385821.9577281939
2115,194000.68026315403
11770,170130.5940410033
12701,187732.99999901478
14584,139888.7591155069
1893,415109.267052795
9501,463659.5433816944
2138,122917.74475665642
9346,207536.36613723994
15960,353521.44976366527
8230,155377.94259516985
13843,220607.10679331832
13810,207722.28029608526
15650,192658.8866876214
9974,147786.31016350733
12200,207588.4973083723
538,208858.97020300778
5334,210283.11882324654
14823,117761.22495278138
4817,173076.81135933456
9041,190571.45957373703
4359,275795.17244711024
4852,254574.9841948772
10141,148801.2903186604
1503,184619.7151873466
16256,403327.0702983347
683,108032.2123928662
14382,189071.02297417016
7248,204634.6996324416
1200,164752.81581969227
3563,161270.3023086182
3681,400791.67353405774
3053,253828.3394432255
4099,209484.8017967338
807,127478.05238847277
4658,318528.4425686838
3535,179832.31100375915
12548,160202.2534920958
10488,203298.59432841104
5851,169120.09340239665
13736,223049.25655269568
875,164008.93235918722
14449,174456.3291225377
3958,373603.84632314113
10727,179529.49748643237
11296,133953.07716067886
13646,233094.3940597679
9599,218724.57126142053
7135,292599.6902842481
5943,311553.3829839133
2695,280854.53107123513
6766,221925.3044820314
5630,201208.1427482663
13586,201122.0259351873
3507,407770.0500130949
10014,149218.25085462176
459,249924.32635753413
3582,264686.4800708123
8560,258609.16767332744
3372,180879.29031783718
13109,264067.057131059
8160,237940.20203375438
10706,224383.33994877723
9104,328426.24965307955
2870,197597.28583428974
13712,179734.37571756626
13924,136737.187565475
798,248289.2195414967
9750,409474.77425996365
16248,373442.99298139964
3170,179293.60477569958
12700,205300.0633653475
10601,145287.02865566843
514,174191.4786110459
4010,277989.4048869828
8124,156614.54147973296
10800,172615.55860565964
13628,198074.0669870803
11637,149854.12498207472
781,172586.19255633352
16156,208834.8530553839
12618,248065.45712274092
9766,188188.01687332636
15987,267849.27046973124
11051,299019.26410415035
7673,208404.22688414276
1245,372631.43298831594
2443,155774.7292496738
7413,80439.16793818206
310,153428.073329723
10921,214115.66474260733
8709,98363.02623952148
12404,331358.64011836366
14986,234729.6365764806
10714,313173.98361249187
14286,189972.03861974052
13828,338696.7464709589
8926,396013.7109915101
12233,181076.81248653666
3913,206927.96309721423
5221,200392.2122845095
14965,86505.23813551335
862,200399.17056410294
13907,129983.79417453843
5418,192331.05538292343
2045,188313.80200612274
13321,187547.03040545003
2762,298343.47153087787
13888,175986.85306243706
14962,163789.47203311638
13305,364627.9994264823
8487,241262.687286905
7146,169048.6737471028
1134,189750.03181975507
15092,335025.9134980557
13760,232169.2386795409
11958,438011.40995348024
3177,178782.23487010945
11350,198697.77407991432
1524,107624.67704494807
5527,241112.51098275193
2872,192392.08797909896
8602,343995.2705722868
3067,316881.70902713895
10435,226314.08919934282
11222,213068.25433464648
8700,168741.73127324518
10961,221270.6916388387
14305,197286.86009715087
8362,266143.86950238305
4979,159095.16639539486
7180,330034.2979568427
5763,110158.4058983453
2192,196705.89627349976
13581,173242.84406655937
10720,163287.1649801087
1358,231432.27279844586
13366,320611.269569913
13539,380746.9722242882
12849,203484.27647213984
6794,188657.4882455917
525,459774.6645942586
12223,344057.2114375481
16271,124730.94403440485
5818,129496.12930578792
16588,279078.5199458569
8981,128459.81160930732
16476,126668.87867634998
14663,191851.62554403613
3,145726.2836064572
6615,130416.63293887996
12215,280459.82778256404
304,256677.32860498395
13634,262274.4808462576
9208,187940.92984346853
2175,180391.0641411188
250,215487.18238384943
6045,189120.12798451792
10516,164558.58700206372
1852,476581.1785261632
1573,175885.35922414451
15079,172915.48977650015
5500,182984.1333820705
15775,166047.73470852553
3198,159486.20105316964
6718,192739.0914875656
4149,174725.96924136172
9627,270428.5229653983
7595,284435.44992470177
4538,190199.74293728388
3555,201849.38998840956
10483,375483.7644043877
8834,169040.0846630432
16412,166210.90221102777
6449,167707.3014958273
2767,179689.49250987812
11498,166675.8925083602
16472,150564.0324468249
178,374180.307304528
10948,203399.21546454797
13313,304008.7844782991
8065,156195.91963014356
102,151063.47433558523
14428,175859.22792003298
11973,123543.60466764338
6663,179224.43687771398
15989,135228.92922077095
10955,399458.78355849144
11772,142108.74737848566
11364,242884.76208076064
7082,182043.8567190086
7749,447692.38672545186
6428,136428.91676282277
6869,109715.94832582088
295,167438.03960378963
12266,246628.02356939352
11129,265033.9740102302
826,378508.41067327576
3262,240513.5633551432
15641,325661.90677066694
1662,441661.41463110835
10926,215276.90186607582
10232,232148.13860005292
6376,187261.8188960698
7817,184718.77242567905
354,199741.70548062754
10076,179802.60849292853
11379,319731.5447378176
10184,123113.02313749476
4696,404629.6766248591
13562,445115.2663049587
5436,176182.23813358942
13196,115512.91837300042
14939,372944.3712053301
14004,209970.0345599523
5916,181283.3087711444
7229,193726.97842471764
9143,153203.9346224822
3440,196777.64359052238
319,167628.1950466154
11683,244418.94563689936
12647,241710.0645516509
12788,164161.6054097216
13662,245291.44048545693
423,269367.4858060859
5222,221740.08509063828
9242,194512.59478819685
2641,175526.5552299835
4855,150925.33347828055
5360,178621.9738071395
9799,170855.0471734654
5526,252529.25830708092
10309,163403.90452862962
2144,406390.13972632383
7191,197561.07226182867
6732,160508.78396203046
14789,150912.9239017176
13525,155580.25544651758
4066,341406.1659644149
16422,213724.97039858234
14890,198945.7485013603
2922,207995.98015988915
3601,128041.22595847108
13416,119878.00265590174
14363,183260.1926846574
9496,274299.697573842
7115,321457.33730006195
8615,162154.53697913367
5218,78137.79486641829
9493,217206.48278068588
10623,181615.85360528322
2272,135004.86767989784
3352,326889.27475027734
84,171251.7427344262
8086,123120.72714602387
2595,207858.11845212238
3531,149953.7110304371
7460,315041.8255028587
9214,261207.740529188
2790,225648.77821066865
10548,225341.21111712177
9218,174271.1239613491
7435,174759.6083875894
15780,182053.87305963275
7640,214962.8350806468
6223,190590.30046144675
3425,117254.71386367122
10582,152078.40428301605
702,240867.8604240859
2111,177110.8974206666
11730,178907.95966428643
9865,259082.26661115448
16478,335800.3322503166
1885,215280.59119716048
3956,338894.1353922429
16735,110529.00080128825
15264,214000.88528573958
15971,170938.01314953846
5584,215970.4551445894
15242,191404.24515792762
14358,197462.4315696871
11300,204401.02467318598
5446,190055.952408703
3934,187327.88057301065
6610,178545.047636679
10164,286024.7072803648
4646,187966.84372256594
13304,200022.91092836027
1985,205192.21783804
4746,149318.86900159568
7963,202659.14741740364
14083,272870.0998200581
13140,308039.9152984776
15023,248509.739192789
13093,248186.04843738666
7160,186698.45917611427
7407,181230.70492428332
16056,192916.48269613547
751,436598.7758275902
6179,106327.63661677875
9137,275722.091057804
10992,256252.19332865113
5744,485286.15348025964
10884,182689.28250997743
12858,309186.0339247787
13005,306297.73208825005
16714,192741.42675588568
1419,242499.63608961873
6064,198841.24019016614
3771,194761.72379127238
5945,472967.74780736247
8453,69675.81461875647
3806,156628.9649733246
16748,257964.66977806317
11380,220883.18264598012
3107,195857.37670992446
12003,209679.96851750748
14567,289470.5334222789
1079,203376.859857555
11705,155045.13662517787
7814,198165.71433759772
10174,172564.26944278664
5514,239454.58982501342
5265,240336.98064492835
10520,344650.8172679654
13195,213148.19299878608
14601,402864.1362391033
6012,171863.6771504932
13079,166311.40073376152
9009,129773.34442740763
3122,178845.6361032196
5470,256671.72670159908
4840,160291.70716130993
6270,260628.69031065883
9158,105496.48838707844
10120,129367.34531923603
10672,303170.1414088128
4573,149203.0228004873
12118,320699.5918729391
7447,128302.47720672307
2171,208274.9773572353
6126,350755.46877609554
2836,172477.05566357786
1457,233768.5725317124
11165,229610.22173081106
5923,181323.0629982914
1813,221810.59433874785
3492,245626.54148061812
1917,257303.76335766815
965,401194.21847136086
15795,151087.72988819185
821,198599.74825211143
4568,206448.81850005582
9078,233009.8207931109
11371,122460.0077359173
5149,205152.73470015058
281,197598.10762388515
1918,243198.21714154916
776,137790.68805923787
210,209518.78117558878
10782,173359.06952875582
9653,178472.63807096524
9372,165649.21800235027
5868,173860.07687076041
6176,140325.58587502278
3969,128140.28063939436
7427,164577.65716169096
8544,489174.8726864585
5219,214544.02820446988
16488,149577.3776069648
5855,247309.70218641966
15920,124514.11592161488
4393,434251.87725083344
5770,161099.72469129477
2900,150310.04807523388
8622,85806.04431213444
11610,276822.8563012146
10969,122949.10525172846
11029,129717.05063689064
6193,323970.2661807554
14087,450389.24300065107
13623,172962.52791712456
16689,164635.0572661174
1027,230021.10591548204
949,149211.49528524745
672,129208.75935645956
13832,132461.6186974204
2471,198539.38702434485
8728,315495.13161911926
7742,238815.3668121151
2698,238247.11469678476
9084,168711.68295713246
6075,288006.40711554815
2874,177864.9035253099
13119,162140.38644301644
5010,205236.2246043178
1284,187681.91543011082
1151,170364.0666199618
5110,340840.6886459587
11386,169518.23588602594
8019,198380.22254873658
2859,130358.5951361089
16110,172966.06484780493
16027,240121.70247488818
14902,179183.81709912847
14301,221689.22453749346
2451,237925.8499113723
13596,146954.63321476048
1464,129938.69442802617
7927,438310.3418208638
9638,212952.7099444884
8009,305962.88294261956
11903,164396.91165494316
9243,115861.80283936663
547,176641.39949514557
5511,127017.78955384788
11247,188130.53478907206
15928,372382.0470782616
3434,225021.12184367864
7614,121903.15530272301
1380,194409.0744218401
2770,138433.30332757856
111,188486.3312975486
5994,144337.90893735943
12341,215843.7846620822
2787,271513.2514435146
14410,320857.6005571644
15983,129288.59623920477
14876,214104.65720855445
653,155795.9407522459
2174,242327.53116974983
2575,318644.7453123338
7976,168595.8394090754
5812,323520.38415613794
13589,321487.75570834026
9122,142409.79765376373
8159,468954.9463533536
8754,293480.42841332813
9321,219920.31764669862
13535,177993.21909439348
2083,169275.1130705668
2689,338827.1388091648
2248,220988.4005683776
11649,165730.84499596476
11045,335671.33695298276
1276,89231.26156749151
5962,146193.24974142358
13012,170603.4099136594
4642,179941.28078783944
179,184332.79468291602
15347,455865.68564559915
